,pack,id,name,group,bleed_id
4751,MEW,133,Eevee,3253,
4752,MEW,134,Vaporeon,3254,
4753,MEW,135,Jolteon,3255,
4754,MEW,136,Flareon,3256,
4755,MEW,137,Porygon,3257,
4756,MEW,138,Omanyte,3258,
4757,MEW,139,Omastar,3259,
4758,MEW,140,Kabuto,3260,
4759,MEW,141,Kabutops,3261,
4760,MEW,142,Aerodactyl,3262,
4761,MEW,143,Snorlax,2502,
4762,MEW,144,Articuno,3263,
4763,MEW,145,Zapdos ex,2500,
4764,MEW,146,Moltres,3264,
4765,MEW,147,Dratini,3265,
4766,MEW,148,Dragonair,3266,
4767,MEW,149,Dragonite,3267,
4768,MEW,150,Mewtwo,2503,
4769,MEW,151,Mew ex,2504,
4770,MEW,152,Antique Dome Fossil,3268,
4771,MEW,153,Antique Helix Fossil,3269,
4772,MEW,154,Antique Old Amber,3270,
4773,MEW,155,Big Air Balloon,3271,
4774,MEW,156,Bill's Transfer,3272,
4775,MEW,157,Cycling Road,3273,
4776,MEW,158,Daisy's Help,3274,
4777,MEW,159,Energy Sticker,3275,
4778,MEW,160,Erika's Invitation,3276,
4779,MEW,161,Giovanni's Charisma,3277,
4780,MEW,162,Grabber,3278,
4781,MEW,163,Leftovers,3279,
4782,MEW,164,Protective Goggles,3280,
4783,MEW,165,Rigid Band,3281,
4784,MEW,166,Bulbasaur,3124,
4785,MEW,167,Ivysaur,3125,
4786,MEW,168,Charmander,3127,
4787,MEW,169,Charmeleon,3128,
4788,MEW,170,Squirtle,3129,
4789,MEW,171,Wartortle,3130,
4790,MEW,172,Caterpie,3132,
4791,MEW,173,Pikachu,3147,
4792,MEW,174,Nidoking,3156,
4793,MEW,175,Psyduck,3176,
4794,MEW,176,Poliwhirl,3183,
4795,MEW,177,Machoke,3188,
4796,MEW,178,Tangela,3235,
4797,MEW,179,Mr. Mime,3242,
4798,MEW,180,Omanyte,3258,
4799,MEW,181,Dragonair,3266,
4800,MEW,182,Venusaur ex,3126,
4801,MEW,183,Charizard ex,2601,
4802,MEW,184,Blastoise ex,3131,
4803,MEW,185,Arbok ex,3146,
4804,MEW,186,Ninetales ex,3160,
4805,MEW,187,Wigglytuff ex,3162,
4806,MEW,188,Alakazam ex,2501,
4807,MEW,189,Golem ex,3197,
4808,MEW,190,Kangaskhan ex,2506,
4809,MEW,191,Jynx ex,3244,
4810,MEW,192,Zapdos ex,2500,
4811,MEW,193,Mew ex,2504,
4812,MEW,194,Bill's Transfer,3272,
4813,MEW,195,Daisy's Help,3274,
4814,MEW,196,Erika's Invitation,3276,
4815,MEW,197,Giovanni's Charisma,3277,
4816,MEW,198,Venusaur ex,3126,
4817,MEW,199,Charizard ex,2601,
4818,MEW,200,Blastoise ex,3131,
4819,MEW,201,Alakazam ex,2501,
4820,MEW,202,Zapdos ex,2500,
4821,MEW,203,Erika's Invitation,3276,
4822,MEW,204,Giovanni's Charisma,3277,
4823,MEW,205,Mew ex,2504,
4824,MEW,206,Switch,430,
4825,MEW,207,Psychic Energy,438,
4826,PAR,1,Surskit,3282,
4827,PAR,2,Masquerain,3283,
4828,PAR,3,Froslass ex,3284,
4829,PAR,4,Pansage,3285,
4830,PAR,5,Simisage,3286,
4831,PAR,6,Dwebble,3287,
4832,PAR,7,Crustle,3288,
4833,PAR,8,Bounsweet,3289,
4834,PAR,9,Steenee,3290,
4835,PAR,10,Blipbug,3291,
4836,PAR,11,Dottler,3292,
4837,PAR,12,Orbeetle,3293,
4838,PAR,13,Nymble,3294,
4839,PAR,14,Nymble,3295,
4840,PAR,15,Toedscool,3296,
4841,PAR,16,Toedscool,3297,
4842,PAR,17,Toedscruel,3298,
4843,PAR,18,Wo-Chien,3299,
4844,PAR,19,Magby,3300,
4845,PAR,20,Pansear,3301,
4846,PAR,21,Simisear,3302,
4847,PAR,22,Volcanion,3303,
4848,PAR,23,Fuecoco,3304,
4849,PAR,24,Crocalor,3305,
4850,PAR,25,Charcadet,3306,
4851,PAR,26,Charcadet,3307,
4852,PAR,27,Armarouge ex,2569,
4853,PAR,28,Iron Moth,3308,
4854,PAR,29,Chi-Yu,2508,
4855,PAR,30,Horsea,2580,
4856,PAR,31,Seadra,3309,
4857,PAR,32,Kingdra,3310,
4858,PAR,33,Remoraid,3311,
4859,PAR,34,Octillery,3312,
4860,PAR,35,Feebas,3313,
4861,PAR,36,Milotic,3314,
4862,PAR,37,Snorunt,3315,
4863,PAR,38,Garchomp ex,3316,
4864,PAR,39,Mantyke,3317,
4865,PAR,40,Palkia,3318,
4866,PAR,41,Panpour,3319,
4867,PAR,42,Simipour,3320,
4868,PAR,43,Vanillite,3321,
4869,PAR,44,Vanillish,3322,
4870,PAR,45,Vanilluxe,3323,
4871,PAR,46,Tsareena ex,3324,
4872,PAR,47,Wimpod,3325,
4873,PAR,48,Wimpod,3326,
4874,PAR,49,Golisopod,3327,
4875,PAR,50,Golisopod ex,3328,
4876,PAR,51,Wiglett,3329,
4877,PAR,52,Wiglett,3330,
4878,PAR,53,Wugtrio,3331,
4879,PAR,54,Veluza,3332,
4880,PAR,55,Dondozo,3333,
4881,PAR,56,Iron Bundle,2509,
4882,PAR,57,Chien-Pao,3334,
4883,PAR,58,Mewtwo ex,3335,
4884,PAR,59,Elekid,3336,
4885,PAR,60,Plusle,3337,
4886,PAR,61,Minun,3338,
4887,PAR,62,Blitzle,3339,
4888,PAR,63,Zebstrika,3340,
4889,PAR,64,Joltik,3341,
4890,PAR,65,Galvantula,3342,
4891,PAR,66,Zekrom,3343,
4892,PAR,67,Oricorio,3344,
4893,PAR,68,Tapu Koko ex,3345,
4894,PAR,69,Toxel,3346,
4895,PAR,70,Iron Hands ex,3347,
4896,PAR,71,Natu,3348,
4897,PAR,72,Xatu,2510,
4898,PAR,73,Latios,3349,
4899,PAR,74,Deoxys,3350,
4900,PAR,75,Yamask,3351,
4901,PAR,76,Cofagrigus ex,3352,
4902,PAR,77,Pumpkaboo,3353,
4903,PAR,78,Gourgeist,3354,
4904,PAR,79,Flittle,3355,
4905,PAR,80,Flittle,3356,
4906,PAR,81,Espathra,3357,
4907,PAR,82,Tinkatink,3358,
4908,PAR,83,Tinkatink,3359,
4909,PAR,84,Tinkatuff,3360,
4910,PAR,85,Tinkaton,3361,
4911,PAR,86,Scream Tail,2516,
4912,PAR,87,Gimmighoul,3362,
4913,PAR,88,Gimmighoul,3363,
4914,PAR,89,Iron Valiant ex,2518,
4915,PAR,90,Onix,3364,
4916,PAR,91,Gligar,3365,
4917,PAR,92,Gliscor,3366,
4918,PAR,93,Groudon,3367,
4919,PAR,94,Gible,3368,
4920,PAR,95,Gabite,3369,
4921,PAR,96,Mienfoo,3370,
4922,PAR,97,Mienshao,3371,
4923,PAR,98,Hoopa ex,3372,
4924,PAR,99,Minior,3373,
4925,PAR,100,Toxtricity ex,3374,
4926,PAR,101,Nacli,3375,
4927,PAR,102,Nacli,3376,
4928,PAR,103,Naclstack,3377,
4929,PAR,104,Garganacl,3378,
4930,PAR,105,Klawf,3379,
4931,PAR,106,Flamigo,3380,
4932,PAR,107,Slither Wing,3381,
4933,PAR,108,Sandy Shocks ex,3382,
4934,PAR,109,Ting-Lu,3383,
4935,PAR,110,Zubat,3384,
4936,PAR,111,Golbat,3385,
4937,PAR,112,Crobat,3386,
4938,PAR,113,Absol,3387,
4939,PAR,114,Purrloin,3388,
4940,PAR,115,Liepard,3389,
4941,PAR,116,Trubbish,3390,
4942,PAR,117,Garbodor,3391,
4943,PAR,118,Yveltal,3392,
4944,PAR,119,Nickit,3393,
4945,PAR,120,Thievul,3394,
4946,PAR,121,Morpeko,3395,
4947,PAR,122,Lokix,3396,
4948,PAR,123,Brute Bonnet,3397,
4949,PAR,124,Roaring Moon ex,2517,
4950,PAR,125,Steelix,3398,
4951,PAR,126,Jirachi,3399,
4952,PAR,127,Ferroseed,3400,
4953,PAR,128,Ferrothorn,3401,
4954,PAR,129,Durant,3402,
4955,PAR,130,Honedge,3403,
4956,PAR,131,Honedge,3404,
4957,PAR,132,Doublade,3405,
4958,PAR,133,Doublade,3406,
4959,PAR,134,Aegislash,2511,
4960,PAR,135,Aegislash ex,3407,
4961,PAR,136,Zacian,3408,
4962,PAR,137,Skeledirge ex,3409,
4963,PAR,138,Orthworm,3410,
4964,PAR,139,Gholdengo ex,3411,
4965,PAR,140,Altaria ex,3412,
4966,PAR,141,Tatsugiri,3413,
4967,PAR,142,Porygon,3414,
4968,PAR,143,Porygon2,2581,
4969,PAR,144,Porygon-Z,3415,
4970,PAR,145,Aipom,3416,
4971,PAR,146,Ambipom,3417,
4972,PAR,147,Miltank,3418,
4973,PAR,148,Whismur,3419,
4974,PAR,149,Loudred,3420,
4975,PAR,150,Exploud,3421,
4976,PAR,151,Spinda,3422,
4977,PAR,152,Swablu,3423,
4978,PAR,153,Tandemaus,3424,
4979,PAR,154,Tandemaus,3425,
4980,PAR,155,Maushold ex,3426,
4981,PAR,156,Bombirdier ex,3427,
4982,PAR,157,Cyclizar,3428,
4983,PAR,158,Iron Jugulis,3429,
4984,PAR,159,Ancient Booster Energy Capsule,3430,
4985,PAR,160,Counter Catcher,3431,3
4986,PAR,161,Cursed Duster,3432,
4987,PAR,162,Defiance Vest,3433,
4988,PAR,163,Earthen Vessel,3434,
4989,PAR,164,Future Booster Energy Capsule,3435,
4990,PAR,165,Larry,3436,
4991,PAR,166,Luxurious Cape,3437,
4992,PAR,167,Mela,3438,
4993,PAR,168,Norman,3439,
4994,PAR,169,Parasol Lady,3440,
4995,PAR,170,Professor Sada's Vitality,3441,
4996,PAR,171,Professor Turo's Scenario,3442,
4997,PAR,172,Rika,3443,
4998,PAR,173,Roark,3444,
4999,PAR,174,Shauntal,3445,
5000,PAR,175,Snorlax Doll,3446,
5001,PAR,176,Technical Machine: Blindside,3447,
5002,PAR,177,Technical Machine: Devolution,3448,
5003,PAR,178,Technical Machine: Evolution,3449,
5004,PAR,179,Technical Machine: Turbo Energize,3450,
5005,PAR,180,Techno Radar,3451,
5006,PAR,181,Tulip,3452,
5007,PAR,182,Medical Energy,3453,
5008,PAR,183,Crustle,3288,
5009,PAR,184,Dottler,3292,
5010,PAR,185,Toedscruel,3298,
5011,PAR,186,Magby,3300,
5012,PAR,187,Iron Moth,3308,
5013,PAR,188,Snorunt,3315,
5014,PAR,189,Mantyke,3317,
5015,PAR,190,Vanillish,3322,
5016,PAR,191,Wimpod,3326,
5017,PAR,192,Veluza,3332,
5018,PAR,193,Plusle,3337,
5019,PAR,194,Minun,3338,
5020,PAR,195,Blitzle,3339,
5021,PAR,196,Joltik,3341,
5022,PAR,197,Espathra,3357,
5023,PAR,198,Gimmighoul,3363,
5024,PAR,199,Groudon,3367,
5025,PAR,200,Mienshao,3371,
5026,PAR,201,Minior,3373,
5027,PAR,202,Garganacl,3378,
5028,PAR,203,Slither Wing,3381,
5029,PAR,204,Garbodor,3391,
5030,PAR,205,Yveltal,3392,
5031,PAR,206,Morpeko,3395,
5032,PAR,207,Brute Bonnet,3397,
5033,PAR,208,Steelix,3398,
5034,PAR,209,Ferrothorn,3401,
5035,PAR,210,Aegislash,2511,
5036,PAR,211,Aipom,3416,
5037,PAR,212,Loudred,3420,
5038,PAR,213,Swablu,3423,
5039,PAR,214,Porygon-Z,3415,
5040,PAR,215,Cyclizar,3428,
5041,PAR,216,Iron Jugulis,3429,
5042,PAR,217,Froslass ex,3284,
5043,PAR,218,Armarouge ex,2569,
5044,PAR,219,Garchomp ex,3316,
5045,PAR,220,Tsareena ex,3324,
5046,PAR,221,Golisopod ex,3328,
5047,PAR,222,Tapu Koko ex,3345,
5048,PAR,223,Iron Hands ex,3347,
5049,PAR,224,Cofagrigus ex,3352,
5050,PAR,225,Iron Valiant ex,2518,
5051,PAR,226,Hoopa ex,3372,
5052,PAR,227,Toxtricity ex,3374,
5053,PAR,228,Sandy Shocks ex,3382,
5054,PAR,229,Roaring Moon ex,2517,
5055,PAR,230,Aegislash ex,3407,
5056,PAR,231,Gholdengo ex,3411,
5057,PAR,232,Altaria ex,3412,
5058,PAR,233,Maushold ex,3426,
5059,PAR,234,Bombirdier ex,3427,
5060,PAR,235,Larry,3436,
5061,PAR,236,Mela,3438,
5062,PAR,237,Norman,3439,
5063,PAR,238,Parasol Lady,3440,
5064,PAR,239,Professor Sada's Vitality,3441,
5065,PAR,240,Professor Turo's Scenario,3442,
5066,PAR,241,Rika,3443,
5067,PAR,242,Roark,3444,
5068,PAR,243,Shauntal,3445,
5069,PAR,244,Tulip,3452,
5070,PAR,245,Garchomp ex,3316,
5071,PAR,246,Golisopod ex,3328,
5072,PAR,247,Tapu Koko ex,3345,
5073,PAR,248,Iron Hands ex,3347,
5074,PAR,249,Iron Valiant ex,2518,
5075,PAR,250,Sandy Shocks ex,3382,
5076,PAR,251,Roaring Moon ex,2517,
5077,PAR,252,Gholdengo ex,3411,
5078,PAR,253,Altaria ex,3412,
5079,PAR,254,Mela,3438,
5080,PAR,255,Parasol Lady,3440,
5081,PAR,256,Professor Sada's Vitality,3441,
5082,PAR,257,Professor Turo's Scenario,3442,
5083,PAR,258,Rika,3443,
5084,PAR,259,Tulip,3452,
5085,PAR,260,Garchomp ex,3316,
5086,PAR,261,Iron Valiant ex,2518,
5087,PAR,262,Roaring Moon ex,2517,
5088,PAR,263,Beach Court,2761,
5089,PAR,264,Counter Catcher,3431,
5090,PAR,265,Luxurious Cape,3437,
5091,PAR,266,Reversal Energy,2942,
5092,PAF,1,Pineco,2512,
5093,PAF,2,Forretress ex,2778,
5094,PAF,3,Maractus,3454,
5095,PAF,4,Toedscool,2630,
5096,PAF,5,Toedscruel ex,2965,
5097,PAF,6,Espathra ex,3455,
5098,PAF,7,Charmander,3127,
5099,PAF,8,Charmeleon,3456,
5100,PAF,9,Magmar,3457,
5101,PAF,10,Magmortar,3458,
5102,PAF,11,Numel,3459,
5103,PAF,12,Camerupt,3460,
5104,PAF,13,Heat Rotom,3461,
5105,PAF,14,Charcadet,2645,
5106,PAF,15,Armarouge,2646,
5107,PAF,16,Lapras,3462,
5108,PAF,17,Frigibax,3463,
5109,PAF,18,Pikachu,2533,
5110,PAF,19,Raichu,3148,
5111,PAF,20,Chinchou,3464,
5112,PAF,21,Lanturn,3465,
5113,PAF,22,Kilowattrel,3466,
5114,PAF,23,Exeggcute,3467,
5115,PAF,24,Exeggutor,3468,
5116,PAF,25,Natu,3348,
5117,PAF,26,Xatu,2510,
5118,PAF,27,Ralts,2685,
5119,PAF,28,Kirlia,2686,
5120,PAF,29,Gardevoir ex,2687,
5121,PAF,30,Chimecho,3469,
5122,PAF,31,Mime Jr.,3470,
5123,PAF,32,Woobat,3471,
5124,PAF,33,Swoobat,3472,
5125,PAF,34,Cottonee,3473,
5126,PAF,35,Whimsicott,3474,
5127,PAF,36,Dedenne,3475,
5128,PAF,37,Mimikyu,2524,
5129,PAF,38,Fidough,2519,
5130,PAF,39,Dachsbun,2699,
5131,PAF,40,Ceruledge,2857,
5132,PAF,41,Flittle,3476,
5133,PAF,42,Greavard,2520,
5134,PAF,43,Houndstone,2705,
5135,PAF,44,Gimmighoul,3477,
5136,PAF,45,Mankey,2706,
5137,PAF,46,Primeape,2707,
5138,PAF,47,Annihilape,2708,
5139,PAF,48,Phanpy,3478,
5140,PAF,49,Donphan,3479,
5141,PAF,50,Barboach,3041,
5142,PAF,51,Clobbopus,3480,
5143,PAF,52,Grapploct,3481,
5144,PAF,53,Great Tusk ex,2522,
5145,PAF,54,Charizard ex,2507,
5146,PAF,55,Gastly,3482,
5147,PAF,56,Haunter,3483,
5148,PAF,57,Gengar,3484,
5149,PAF,58,Paldean Wooper,2886,
5150,PAF,59,Paldean Clodsire ex,2888,
5151,PAF,60,Scraggy,3485,
5152,PAF,61,Scrafty,3486,
5153,PAF,62,Maschiff,2521,
5154,PAF,63,Mabosstiff,2733,
5155,PAF,64,Varoom,3487,
5156,PAF,65,Revavroom,2459,
5157,PAF,66,Iron Treads ex,2523,
5158,PAF,67,Gholdengo,3488,
5159,PAF,68,Noibat,2908,
5160,PAF,69,Noivern ex,2909,
5161,PAF,70,Cyclizar,3489,
5162,PAF,71,Lechonk,2750,
5163,PAF,72,Oinkologne,3112,
5164,PAF,73,Tandemaus,2921,
5165,PAF,74,Maushold,2755,
5166,PAF,75,Squawkabilly ex,2600,
5167,PAF,76,Artazon,2925,
5168,PAF,77,Atticus,3490,
5169,PAF,78,Clive,3491,
5170,PAF,79,Electric Generator,2763,
5171,PAF,80,Iono,2568,
5172,PAF,81,Moonlit Hill,3492,
5173,PAF,82,Nemona,2768,
5174,PAF,83,Nemona's Backpack,3493,
5175,PAF,84,Nest Ball,2769,
5176,PAF,85,Paldean Student,3494,
5177,PAF,86,Paldean Student,3494,
5178,PAF,87,Professor's Research,140,
5179,PAF,88,Professor's Research,140,
5180,PAF,89,Rare Candy,427,
5181,PAF,90,Technical Machine: Crisis Punch,3495,
5182,PAF,91,Ultra Ball,1848,
5183,PAF,92,Oddish,3165,
5184,PAF,93,Gloom,3166,
5185,PAF,94,Vileplume,3167,
5186,PAF,95,Scyther,2947,
5187,PAF,96,Hoppip,2775,
5188,PAF,97,Skiploom,2776,
5189,PAF,98,Jumpluff,2777,
5190,PAF,99,Pineco,2512,
5191,PAF,100,Snover,2783,
5192,PAF,101,Abomasnow,2784,
5193,PAF,102,Smoliv,2474,
5194,PAF,103,Dolliv,2628,
5195,PAF,104,Arboliva,2629,
5196,PAF,105,Toedscool,2630,
5197,PAF,106,Capsakid,2634,
5198,PAF,107,Scovillain,2968,
5199,PAF,108,Rellor,2796,
5200,PAF,109,Charmander,3127,
5201,PAF,110,Charmeleon,3456,
5202,PAF,111,Paldean Tauros,2798,
5203,PAF,112,Entei,2972,
5204,PAF,113,Oricorio,2803,
5205,PAF,114,Charcadet,2645,
5206,PAF,115,Armarouge,2646,
5207,PAF,116,Slowpoke,2647,
5208,PAF,117,Slowbro,2648,
5209,PAF,118,Staryu,3240,
5210,PAF,119,Starmie,3241,
5211,PAF,120,Paldean Tauros,2808,
5212,PAF,121,Wiglett,2659,
5213,PAF,122,Wugtrio,2661,
5214,PAF,123,Finizen,3000,
5215,PAF,124,Palafin,2487,
5216,PAF,125,Veluza,2820,
5217,PAF,126,Dondozo,2665,
5218,PAF,127,Tatsugiri,2666,
5219,PAF,128,Frigibax,3463,
5220,PAF,129,Arctibax,2515,
5221,PAF,130,Baxcalibur,2470,
5222,PAF,131,Pikachu,2533,
5223,PAF,132,Raichu,3148,
5224,PAF,133,Voltorb,3221,
5225,PAF,134,Electrode,3222,
5226,PAF,135,Shinx,2829,
5227,PAF,136,Luxio,2830,
5228,PAF,137,Luxray,2831,
5229,PAF,138,Pachirisu,2672,
5230,PAF,139,Thundurus,3009,
5231,PAF,140,Toxel,2563,
5232,PAF,141,Toxtricity,3010,
5233,PAF,142,Pawmi,2678,
5234,PAF,143,Pawmo,2679,
5235,PAF,144,Pawmot,2457,
5236,PAF,145,Wattrel,2840,
5237,PAF,146,Kilowattrel,3466,
5238,PAF,147,Wigglytuff,2844,
5239,PAF,148,Abra,3185,
5240,PAF,149,Kadabra,3186,
5241,PAF,150,Cleffa,2488,
5242,PAF,151,Natu,3348,
5243,PAF,152,Xatu,2510,
5244,PAF,153,Ralts,2685,
5245,PAF,154,Kirlia,2686,
5246,PAF,155,Drifloon,2690,
5247,PAF,156,Drifblim,2691,
5248,PAF,157,Mime Jr.,3470,
5249,PAF,158,Spiritomb,2849,
5250,PAF,159,Klefki,2697,
5251,PAF,160,Mimikyu,2524,
5252,PAF,161,Dachsbun,2699,
5253,PAF,162,Ceruledge,2857,
5254,PAF,163,Rabsca,2858,
5255,PAF,164,Flittle,3476,
5256,PAF,165,Tinkatink,2860,
5257,PAF,166,Tinkatuff,2863,
5258,PAF,167,Tinkaton,2471,
5259,PAF,168,Houndstone,2705,
5260,PAF,169,Mankey,2706,
5261,PAF,170,Primeape,2707,
5262,PAF,171,Annihilape,2708,
5263,PAF,172,Paldean Tauros,2866,
5264,PAF,173,Riolu,2712,
5265,PAF,174,Lucario,2713,
5266,PAF,175,Hawlucha,2458,
5267,PAF,176,Nacli,2879,
5268,PAF,177,Naclstack,2880,
5269,PAF,178,Garganacl,2881,
5270,PAF,179,Glimmet,2882,
5271,PAF,180,Paldean Wooper,2886,
5272,PAF,181,Murkrow,2472,
5273,PAF,182,Sneasel,2890,
5274,PAF,183,Weavile,2891,
5275,PAF,184,Sableye,2893,
5276,PAF,185,Pawniard,2728,
5277,PAF,186,Bisharp,2729,
5278,PAF,187,Kingambit,2730,
5279,PAF,188,Mabosstiff,2733,
5280,PAF,189,Shroodle,2900,
5281,PAF,190,Grafaiai,2902,
5282,PAF,191,Scizor,3072,
5283,PAF,192,Varoom,3487,
5284,PAF,193,Revavroom,2459,
5285,PAF,194,Noibat,2908,
5286,PAF,195,Cyclizar,3489,
5287,PAF,196,Pidgey,3138,
5288,PAF,197,Pidgeotto,3139,
5289,PAF,198,Jigglypuff,3161,
5290,PAF,199,Doduo,3205,
5291,PAF,200,Dodrio,3206,
5292,PAF,201,Ditto,3252,
5293,PAF,202,Snorlax,2502,
5294,PAF,203,Wingull,2914,
5295,PAF,204,Pelipper,2473,
5296,PAF,205,Skwovet,2745,
5297,PAF,206,Greedent,2746,
5298,PAF,207,Lechonk,2750,
5299,PAF,208,Oinkologne,3112,
5300,PAF,209,Tandemaus,2921,
5301,PAF,210,Maushold,2755,
5302,PAF,211,Flamigo,2924,
5303,PAF,212,Forretress ex,2778,
5304,PAF,213,Toedscruel ex,2965,
5305,PAF,214,Espathra ex,3455,
5306,PAF,215,Alakazam ex,2501,
5307,PAF,216,Mew ex,2504,
5308,PAF,217,Gardevoir ex,2687,
5309,PAF,218,Glimmora ex,3056,
5310,PAF,219,Paldean Clodsire ex,2888,
5311,PAF,220,Noivern ex,2909,
5312,PAF,221,Pidgeot ex,3092,
5313,PAF,222,Wigglytuff ex,3162,
5314,PAF,223,Squawkabilly ex,2600,
5315,PAF,224,Wugtrio,2661,
5316,PAF,225,Palafin,2487,
5317,PAF,226,Pawmi,2678,
5318,PAF,227,Clive,3491,
5319,PAF,228,Judge,1702,
5320,PAF,229,Nemona,2768,
5321,PAF,230,Paldean Student,3494,
5322,PAF,231,Paldean Student,3494,
5323,PAF,232,Mew ex,2504,
5324,PAF,233,Gardevoir ex,2687,
5325,PAF,234,Charizard ex,2507,
5326,PAF,235,Arven,2760,
5327,PAF,236,Clive,3491,
5328,PAF,237,Iono,2568,
5329,PAF,238,Nemona,2768,
5330,PAF,239,Penny,2770,
5331,PAF,240,Wo-Chien ex,2797,
5332,PAF,241,Chi-Yu ex,2807,
5333,PAF,242,Chien-Pao ex,2481,
5334,PAF,243,Miraidon ex,2479,
5335,PAF,244,Ting-Lu ex,2885,
5336,PAF,245,Koraidon ex,2480,
5337,TEF,1,Scyther,3496,
5338,TEF,2,Pineco,3497,
5339,TEF,3,Seedot,3498,
5340,TEF,4,Nuzleaf,3499,
5341,TEF,5,Shiftry,3500,
5342,TEF,6,Shroomish,3501,
5343,TEF,7,Breloom,3502,
5344,TEF,8,Roselia,3503,
5345,TEF,9,Roserade,3504,
5346,TEF,10,Turtwig,3505,
5347,TEF,11,Grotle,3506,
5348,TEF,12,Torterra ex,3507,
5349,TEF,13,Shaymin,3508,
5350,TEF,14,Cottonee,3509,
5351,TEF,15,Whimsicott,3510,
5352,TEF,16,Deerling,3511,
5353,TEF,17,Sawsbuck,3512,
5354,TEF,18,Grubbin,3513,
5355,TEF,19,Dhelmise,3514,
5356,TEF,20,Bramblin,3515,
5357,TEF,21,Brambleghast,3516,
5358,TEF,22,Scovillain ex,3517,
5359,TEF,23,Rellor,3518,
5360,TEF,24,Rabsca,3519,
5361,TEF,25,Iron Leaves ex,2572,
5362,TEF,26,Ponyta,3520,
5363,TEF,27,Rapidash,3521,
5364,TEF,28,Slugma,3522,
5365,TEF,29,Magcargo,3523,
5366,TEF,30,Victini,3524,
5367,TEF,31,Heatmor,3525,
5368,TEF,32,Litten,3526,
5369,TEF,33,Torracat,3527,
5370,TEF,34,Incineroar ex,3528,
5371,TEF,35,Turtonator,3529,
5372,TEF,36,Sizzlipede,3530,
5373,TEF,37,Centiskorch,3531,
5374,TEF,38,Gouging Fire ex,2587,
5375,TEF,39,Totodile,3532,
5376,TEF,40,Croconaw,3533,
5377,TEF,41,Feraligatr,2534,
5378,TEF,42,Carvanha,3534,
5379,TEF,43,Sharpedo,3535,
5380,TEF,44,Keldeo,3536,
5381,TEF,45,Snom,3537,
5382,TEF,46,Frosmoth,3538,
5383,TEF,47,Wiglett,3539,
5384,TEF,48,Finizen,3540,
5385,TEF,49,Palafin,3541,
5386,TEF,50,Walking Wake ex,2571,
5387,TEF,51,Pikachu,3542,
5388,TEF,52,Raichu,3543,
5389,TEF,53,Electabuzz,3544,
5390,TEF,54,Electivire,3545,
5391,TEF,55,Charjabug,3546,
5392,TEF,56,Vikavolt,3547,
5393,TEF,57,Zeraora,3548,
5394,TEF,58,Yamper,3549,
5395,TEF,59,Boltund,3550,
5396,TEF,60,Wugtrio ex,3551,
5397,TEF,61,Iron Hands,3552,
5398,TEF,62,Iron Thorns,2543,
5399,TEF,63,Mr. Mime,3553,
5400,TEF,64,Marill,3554,
5401,TEF,65,Azumarill,3555,
5402,TEF,66,Girafarig,3556,
5403,TEF,67,Latias,3557,
5404,TEF,68,Bronzor,3558,
5405,TEF,69,Bronzong,3559,
5406,TEF,70,Solosis,3560,
5407,TEF,71,Duosion,3561,
5408,TEF,72,Reuniclus,3562,
5409,TEF,73,Elgyem,3563,
5410,TEF,74,Beheeyem,3564,
5411,TEF,75,Cutiefly,3565,
5412,TEF,76,Ribombee,3566,
5413,TEF,77,Scream Tail,3567,
5414,TEF,78,Flutter Mane,2542,
5415,TEF,79,Iron Valiant,3568,
5416,TEF,80,Iron Valiant,3569,
5417,TEF,81,Iron Crown ex,2589,
5418,TEF,82,Meditite,3570,
5419,TEF,83,Medicham,3571,
5420,TEF,84,Relicanth,3572,
5421,TEF,85,Drilbur,3573,
5422,TEF,86,Excadrill,3574,
5423,TEF,87,Golett,3575,
5424,TEF,88,Golurk,3576,
5425,TEF,89,Rockruff,3577,
5426,TEF,90,Lycanroc,3578,
5427,TEF,91,Mudbray,3579,
5428,TEF,92,Mudsdale,3580,
5429,TEF,93,Rolycoly,3581,
5430,TEF,94,Carkol,3582,
5431,TEF,95,Coalossal,3583,
5432,TEF,96,Great Tusk,3584,
5433,TEF,97,Great Tusk,3585,
5434,TEF,98,Sandy Shocks,3586,
5435,TEF,99,Iron Boulder ex,2590,
5436,TEF,100,Ekans,3587,
5437,TEF,101,Arbok,3588,
5438,TEF,102,Gastly,3589,
5439,TEF,103,Haunter,3590,
5440,TEF,104,Gengar ex,3591,
5441,TEF,105,Poochyena,3592,
5442,TEF,106,Mightyena,3593,
5443,TEF,107,Sableye,3594,
5444,TEF,108,Farigiraf ex,3595,
5445,TEF,109,Roaring Moon,3596,
5446,TEF,110,Forretress,3597,
5447,TEF,111,Scizor ex,3598,
5448,TEF,112,Mawile,3599,
5449,TEF,113,Beldum,3600,
5450,TEF,114,Metang,2535,
5451,TEF,115,Metagross,3601,
5452,TEF,116,Meltan,3602,
5453,TEF,117,Melmetal,3603,
5454,TEF,118,Iron Treads,3604,
5455,TEF,119,Koraidon,2536,
5456,TEF,120,Koraidon ex,3605,
5457,TEF,121,Miraidon,2537,
5458,TEF,122,Miraidon ex,3606,
5459,TEF,123,Raging Bolt ex,2588,
5460,TEF,124,Lickitung,3607,
5461,TEF,125,Lickilicky,3608,
5462,TEF,126,Hoothoot,3609,
5463,TEF,127,Noctowl,3610,
5464,TEF,128,Dunsparce,3611,
